word	nodeType	synsetCount	unit	count
opposite	ADJ	11	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
other	ADJ	4	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
own	ADJ	2	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	3
pale	ADJ	7	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
possible	ADJ	4	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
precise	ADJ	2	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
pushy	ADJ	1	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
quick	ADJ	8	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
residue	ADJ	2	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
right	ADJ	36	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	2
safe	ADJ	7	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	2
satisfied	ADJ	5	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
shallow	ADJ	6	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
single	ADJ	10	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
slow	ADJ	11	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	2
sound	ADJ	24	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
sure	ADJ	10	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	2
temporary	ADJ	3	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
unconscious	ADJ	4	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
upper	ADJ	6	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
wrong	ADJ	13	04x23_-_Clash_and_Talking_Head_-_Crush_and_Talking_Mouth	1
\c&hfa&\c&hbaa&}roar	ADJ	0	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
able	ADJ	4	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
about	ADJ	8	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
alive	ADJ	7	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	3
annoying	ADJ	3	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
awkward	ADJ	6	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
bad	ADJ	17	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
black	ADJ	22	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	3
close	ADJ	37	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
crazy	ADJ	6	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
dangerous	ADJ	2	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
defenseless	ADJ	4	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
dirty	ADJ	13	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
due	ADJ	7	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
easy	ADJ	15	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
fast	ADJ	15	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
fine	ADJ	10	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
floppy	ADJ	2	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
general	ADJ	10	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
good	ADJ	27	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
grateful	ADJ	2	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
high	ADJ	18	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
important	ADJ	5	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
impossible	ADJ	4	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
kind	ADJ	4	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
left	ADJ	24	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
lenient	ADJ	3	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
lifelong	ADJ	1	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
little	ADJ	10	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	4
low	ADJ	16	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
main	ADJ	5	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
many	ADJ	1	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
measly	ADJ	1	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
more	ADJ	5	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	3
much	ADJ	7	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
near	ADJ	9	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
normal	ADJ	5	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
old	ADJ	9	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
only	ADJ	9	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
open	ADJ	36	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
other	ADJ	4	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
own	ADJ	2	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
passionate	ADJ	1	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
right	ADJ	36	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	5
same	ADJ	6	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
secret	ADJ	14	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
silent	ADJ	6	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
slow	ADJ	11	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
strange	ADJ	3	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
strong	ADJ	10	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
stupid	ADJ	4	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
sure	ADJ	10	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	2
tailed	ADJ	4	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	4
thin	ADJ	13	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
unappreciative	ADJ	1	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
very	ADJ	4	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
wide	ADJ	11	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	1
wrong	ADJ	13	04x06_-_Moody_Blues__Counterattack_-_Moody_Jazz_s_Counterattack	4
able	ADJ	4	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
about	ADJ	8	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
alive	ADJ	7	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
alone	ADJ	6	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
annoying	ADJ	3	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
bad	ADJ	17	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	3
beautiful	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
bent	ADJ	13	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
berserk	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
black	ADJ	22	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
broken	ADJ	72	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
careful	ADJ	5	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
certain	ADJ	7	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
conflicted	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
corrupt	ADJ	8	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
creepy	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
dangerous	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
despairing	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
destructive	ADJ	1	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
determined	ADJ	13	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
different	ADJ	5	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
due	ADJ	7	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
enough	ADJ	3	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
extra	ADJ	7	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
few	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
fine	ADJ	10	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
first	ADJ	16	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
gloomy	ADJ	3	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
good	ADJ	27	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	6
great	ADJ	7	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
human	ADJ	4	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
incredible	ADJ	1	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
intense	ADJ	3	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
internal	ADJ	5	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	12
italian	ADJ	3	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
least	ADJ	3	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	3
little	ADJ	10	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	3
local	ADJ	5	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
lonely	ADJ	4	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
low	ADJ	16	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
main	ADJ	5	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	13
mean	ADJ	16	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
mere	ADJ	3	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
more	ADJ	5	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
much	ADJ	7	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
multiple	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
natural	ADJ	13	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
old	ADJ	9	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
only	ADJ	9	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
opposite	ADJ	11	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
other	ADJ	4	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	3
ow	ADJ	0	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
own	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
perfect	ADJ	5	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
powerful	ADJ	6	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
prepared	ADJ	11	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
right	ADJ	36	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	3
separate	ADJ	19	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
serious	ADJ	6	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
sharp	ADJ	15	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
shy	ADJ	6	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
silent	ADJ	6	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
slow	ADJ	11	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	3
solid	ADJ	18	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
sorry	ADJ	4	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
stupid	ADJ	4	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
sure	ADJ	10	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	4
tall	ADJ	5	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	2
terrifying	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
twisted	ADJ	11	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
um	ADJ	0	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
unforgivable	ADJ	1	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
unknown	ADJ	8	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
useless	ADJ	1	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	3
weak	ADJ	12	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
well	ADJ	22	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
wobbly	ADJ	2	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
wrong	ADJ	13	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
young	ADJ	14	04x02_-_Bucciarati_Is_Coming_-_Bucciarati_Appears	1
able	ADJ	4	04x36_-_Diavolo_Surfaces	9
actual	ADJ	5	04x36_-_Diavolo_Surfaces	1
aware	ADJ	2	04x36_-_Diavolo_Surfaces	1
berserk	ADJ	2	04x36_-_Diavolo_Surfaces	1
big	ADJ	17	04x36_-_Diavolo_Surfaces	1
blind	ADJ	10	04x36_-_Diavolo_Surfaces	1
brief	ADJ	6	04x36_-_Diavolo_Surfaces	1
broken	ADJ	72	04x36_-_Diavolo_Surfaces	1
certain	ADJ	7	04x36_-_Diavolo_Surfaces	1
clear	ADJ	45	04x36_-_Diavolo_Surfaces	1
close	ADJ	37	04x36_-_Diavolo_Surfaces	13
complete	ADJ	10	04x36_-_Diavolo_Surfaces	1
conscious	ADJ	3	04x36_-_Diavolo_Surfaces	1
cornered	ADJ	4	04x36_-_Diavolo_Surfaces	1
correct	ADJ	12	04x36_-_Diavolo_Surfaces	3
damn	ADJ	5	04x36_-_Diavolo_Surfaces	1
different	ADJ	5	04x36_-_Diavolo_Surfaces	1
elastic	ADJ	4	04x36_-_Diavolo_Surfaces	1
empty	ADJ	10	04x36_-_Diavolo_Surfaces	2
eternal	ADJ	2	04x36_-_Diavolo_Surfaces	1
farth	ADJ	0	04x36_-_Diavolo_Surfaces	1
few	ADJ	2	04x36_-_Diavolo_Surfaces	1
fine	ADJ	10	04x36_-_Diavolo_Surfaces	1
foolish	ADJ	2	04x36_-_Diavolo_Surfaces	1
frightening	ADJ	4	04x36_-_Diavolo_Surfaces	1
good	ADJ	27	04x36_-_Diavolo_Surfaces	3
hidden	ADJ	7	04x36_-_Diavolo_Surfaces	2
immense	ADJ	1	04x36_-_Diavolo_Surfaces	1
imminent	ADJ	1	04x36_-_Diavolo_Surfaces	1
important	ADJ	5	04x36_-_Diavolo_Surfaces	1
internal	ADJ	5	04x36_-_Diavolo_Surfaces	1
least	ADJ	3	04x36_-_Diavolo_Surfaces	1
lonely	ADJ	4	04x36_-_Diavolo_Surfaces	1
loose	ADJ	18	04x36_-_Diavolo_Surfaces	1
lost	ADJ	21	04x36_-_Diavolo_Surfaces	1
main	ADJ	5	04x36_-_Diavolo_Surfaces	26
many	ADJ	1	04x36_-_Diavolo_Surfaces	1
more	ADJ	5	04x36_-_Diavolo_Surfaces	4
much	ADJ	7	04x36_-_Diavolo_Surfaces	1
new	ADJ	12	04x36_-_Diavolo_Surfaces	1
okay	ADJ	4	04x36_-_Diavolo_Surfaces	1
open	ADJ	36	04x36_-_Diavolo_Surfaces	1
opposite	ADJ	11	04x36_-_Diavolo_Surfaces	1
other	ADJ	4	04x36_-_Diavolo_Surfaces	5
own	ADJ	2	04x36_-_Diavolo_Surfaces	5
possible	ADJ	4	04x36_-_Diavolo_Surfaces	1
right	ADJ	36	04x36_-_Diavolo_Surfaces	3
second	ADJ	15	04x36_-_Diavolo_Surfaces	2
soft	ADJ	20	04x36_-_Diavolo_Surfaces	1
square	ADJ	25	04x36_-_Diavolo_Surfaces	1
sudden	ADJ	1	04x36_-_Diavolo_Surfaces	1
sure	ADJ	10	04x36_-_Diavolo_Surfaces	1
tired	ADJ	6	04x36_-_Diavolo_Surfaces	1
total	ADJ	7	04x36_-_Diavolo_Surfaces	1
true	ADJ	15	04x36_-_Diavolo_Surfaces	4
underling	ADJ	1	04x36_-_Diavolo_Surfaces	1
unparalleled	ADJ	1	04x36_-_Diavolo_Surfaces	1
vacant	ADJ	2	04x36_-_Diavolo_Surfaces	1
weak	ADJ	12	04x36_-_Diavolo_Surfaces	1
able	ADJ	4	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	3
absolute	ADJ	6	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
alive	ADJ	7	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
bent	ADJ	13	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
close	ADJ	37	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
correct	ADJ	12	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
current	ADJ	4	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
damn	ADJ	5	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	3
destructive	ADJ	1	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
different	ADJ	5	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
easy	ADJ	15	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
familiar	ADJ	7	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
fine	ADJ	10	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
first	ADJ	16	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
glad	ADJ	5	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
good	ADJ	27	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	4
grave	ADJ	8	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
great	ADJ	7	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
important	ADJ	5	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
impossible	ADJ	4	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
inevitable	ADJ	3	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
insane	ADJ	2	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
internal	ADJ	5	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
key	ADJ	21	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	12
last	ADJ	21	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
late	ADJ	11	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	3
little	ADJ	10	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
loyal	ADJ	3	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
main	ADJ	5	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	14
more	ADJ	5	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
much	ADJ	7	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
okay	ADJ	4	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
old	ADJ	9	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
only	ADJ	9	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
open	ADJ	36	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
other	ADJ	4	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
own	ADJ	2	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	5
possible	ADJ	4	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
powerless	ADJ	1	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
safe	ADJ	7	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
same	ADJ	6	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
sick	ADJ	9	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
small	ADJ	13	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
strong	ADJ	10	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
stupid	ADJ	4	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
sure	ADJ	10	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
surprised	ADJ	4	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
true	ADJ	15	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	2
underhanded	ADJ	2	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
utmost	ADJ	4	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
whole	ADJ	8	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
wrong	ADJ	13	04x13_-_Man_in_the_Mirror_and_Purple_Haze_-_Mirror_Man_and_Purple_Smoke	1
\shad\fad(,)\pos(,)}the	ADJ	0	04x28_5_-_Destiny	1
able	ADJ	4	04x28_5_-_Destiny	4
about	ADJ	8	04x28_5_-_Destiny	1
absolute	ADJ	6	04x28_5_-_Destiny	2
actual	ADJ	5	04x28_5_-_Destiny	1
adorable	ADJ	1	04x28_5_-_Destiny	1
alive	ADJ	7	04x28_5_-_Destiny	1
bad	ADJ	17	04x28_5_-_Destiny	2
bizarre	ADJ	1	04x28_5_-_Destiny	1
bright	ADJ	11	04x28_5_-_Destiny	1
close	ADJ	37	04x28_5_-_Destiny	2
concerned	ADJ	5	04x28_5_-_Destiny	1
crazy	ADJ	6	04x28_5_-_Destiny	1
cruel	ADJ	1	04x28_5_-_Destiny	2
damn	ADJ	5	04x28_5_-_Destiny	1
dangerous	ADJ	2	04x28_5_-_Destiny	1
different	ADJ	5	04x28_5_-_Destiny	1
difficult	ADJ	2	04x28_5_-_Destiny	1
elastic	ADJ	4	04x28_5_-_Destiny	1
enough	ADJ	3	04x28_5_-_Destiny	1
eternal	ADJ	2	04x28_5_-_Destiny	1
exact	ADJ	4	04x28_5_-_Destiny	1
fate	ADJ	4	04x28_5_-_Destiny	1
few	ADJ	2	04x28_5_-_Destiny	1
fierce	ADJ	4	04x28_5_-_Destiny	1
final	ADJ	5	04x28_5_-_Destiny	1
fitting	ADJ	15	04x28_5_-_Destiny	1
future	ADJ	7	04x28_5_-_Destiny	1
golden	ADJ	6	04x28_5_-_Destiny	3
good	ADJ	27	04x28_5_-_Destiny	4
great	ADJ	7	04x28_5_-_Destiny	2
greedy	ADJ	3	04x28_5_-_Destiny	1
happy	ADJ	4	04x28_5_-_Destiny	1
hard	ADJ	22	04x28_5_-_Destiny	3
honorable	ADJ	4	04x28_5_-_Destiny	1
important	ADJ	5	04x28_5_-_Destiny	1
innocent	ADJ	8	04x28_5_-_Destiny	2
intense	ADJ	3	04x28_5_-_Destiny	2
internal	ADJ	5	04x28_5_-_Destiny	14
invincible	ADJ	1	04x28_5_-_Destiny	2
invisible	ADJ	2	04x28_5_-_Destiny	1
italian	ADJ	3	04x28_5_-_Destiny	1
last	ADJ	21	04x28_5_-_Destiny	1
late	ADJ	11	04x28_5_-_Destiny	1
left	ADJ	24	04x28_5_-_Destiny	1
like	ADJ	11	04x28_5_-_Destiny	1
little	ADJ	10	04x28_5_-_Destiny	1
main	ADJ	5	04x28_5_-_Destiny	26
mysterious	ADJ	2	04x28_5_-_Destiny	3
nervous	ADJ	5	04x28_5_-_Destiny	1
new	ADJ	12	04x28_5_-_Destiny	1
next	ADJ	4	04x28_5_-_Destiny	2
only	ADJ	9	04x28_5_-_Destiny	2
ordinary	ADJ	7	04x28_5_-_Destiny	1
other	ADJ	4	04x28_5_-_Destiny	1
own	ADJ	2	04x28_5_-_Destiny	5
powerful	ADJ	6	04x28_5_-_Destiny	1
proud	ADJ	2	04x28_5_-_Destiny	1
real	ADJ	13	04x28_5_-_Destiny	1
